Date,Index
2000-05,100
2000-06,99.7631322279504
2000-07,100.891737494775
2000-08,107.677302494078
2000-09,99.0385955134457
2000-10,101.78347498955
2000-11,97.0739863452696
2000-12,93.3955691793229
2001-01,96.3215828340532
2001-02,90.4834889229483
2001-03,88.337745576146
2001-04,94.6077748362826
2001-05,97.0043193534903
2001-06,93.5488365612373
2001-07,90.413821931169
2001-08,84.9519297756723
2001-09,78.1384979796573
2001-10,81.6079141702661
2001-11,87.0837397241187
2001-12,87.1952069109656
2002-01,84.5617946217082
2002-02,82.1652501045005
2002-03,84.8683293855371
2002-04,80.8137104639822
2002-05,76.5082903720217
2002-06,67.4237146440017
2002-07,63.3133621290233
2002-08,62.0036226835725
2002-09,54.9951233105755
2002-10,59.2030096140449
2002-11,61.9060888950815
2002-12,55.8868608053504
2003-01,52.2641772328271
2003-02,50.787237007106
2003-03,52.9190469555525
2003-04,54.8975895220844
2003-05,54.3541869862059
2003-06,57.7678695833914
2003-07,59.189076215689
2003-08,62.0732896753518
2003-09,57.8514699735266
2003-10,61.5159537411175
2003-11,61.5856207328968
2003-12,62.1986902605546
2004-01,64.6091681761182
2004-02,65.7517068412986
2004-03,65.8910408248572
2004-04,65.3476382889787
2004-05,63.8428312665459
2004-06,65.4451720774697
2004-07,64.0936324369514
2004-08,63.9403650550369
2004-09,62.9232269750592
2004-10,62.5609586178069
2004-11,62.6306256095862
2004-12,63.5920300961404
2005-01,65.3894384840463
2005-02,67.3540476522224
2005-03,67.3122474571548
2005-04,66.1279085969068
2005-05,70.6283962658492
2005-06,75.1428173331476
2005-07,76.5918907621569
2005-08,74.7248153824718
2005-09,78.6958339138916
2005-10,77.4836282569319
2005-11,83.1823881844782
2005-12,83.8372579072036
2006-01,83.4610561515954
2006-02,87.1255399191863
2006-03,87.7246760484882
2006-04,86.1084018392086
2006-05,81.1620454228786
2006-06,81.3710463982165
2006-07,82.513585063397
2006-08,85.2166643444336
2006-09,87.2091403093215
2006-10,89.0065486972273
2006-11,86.4428033997492
2006-12,88.7557475268218
2007-01,90.4277553295249
2007-02,90.4556221262366
2007-03,92.7685662533092
2007-04,93.4652361711021
2007-05,98.4115925874321
2007-06,97.728856067995
2007-07,94.7331754214853
2007-08,95.9732478751567
2007-09,95.1651107705169
2007-10,96.0986484603595
2007-11,93.1447680089174
2007-12,92.8242998467326
2008-01,81.9283823324509
2008-02,81.9562491291626
2008-03,77.469694858576
2008-04,82.416051274906
2008-05,83.4053225581719
2008-06,76.3410895917514
2008-07,75.9230876410757
2008-08,78.5704333286889
2008-09,73.1085411731922
2008-10,65.7795736380103
2008-11,63.341228925735
2008-12,62.5888254145186
2009-01,61.2094189772886
2009-02,59.3423435976035
2009-03,58.5760066880312
2009-04,65.6402396544517
2009-05,67.4376480423575
2009-06,68.7195206910966
2009-07,70.4333286888672
2009-08,71.7291347359621
2009-09,73.4011425386652
2009-10,74.4600808137105
2009-11,75.6583530723143
2009-12,78.8909014908736
2010-01,77.1910268914588
2010-02,74.4740142120663
2010-03,80.1114671868469
2010-04,79.8227671729135
2010-05,76.3667270447262
2010-06,74.5854813989132
2010-07,75.1706841298593
2010-08,73.5739166782778
2010-09,73.7865403371882
2010-10,75.5764246899819
2010-11,76.079559704612
2010-12,78.3725790720357
2011-01,76.4071338999582
2011-02,77.2188936881706
2011-03,76.6958339138916
2011-04,77.1780688309879
2011-05,77.2168036784172
2011-06,77.7118573220008
2011-07,75.7501741674795
2011-08,69.9908039570851
2011-09,68.8399052528912
2011-10,72.382889786819
2011-11,72.4841855928661
2011-12,73.2775532952487
2012-01,76.6559843945938
2012-02,77.9469137522642
2012-03,78.1371046398217
2012-04,77.8078584366727
2012-05,74.8184478194232
2012-06,75.3328688867215
2012-07,75.3415075937021
2012-08,75.1376619757559
2012-09,77.0068273651944
2012-10,78.393618503553
2012-11,79.654033718824
2012-12,79.8142677999164
2013-01,81.9977706562631
2013-02,82.8772467604849
2013-03,85.2721192698899
2013-04,87.0006966699178
2013-05,89.4457294134039
2013-06,87.7422321304166
2013-07,90.2927406994566
2013-08,88.9569457990804
2013-09,90.0930751010172
2013-10,94.4150759370211
2013-11,97.3112721192699
2013-12,96.7486414936603
2014-01,94.116483210255
2014-02,97.2932980353908
2014-03,98.6778598300126
2014-04,99.9308903441549
2014-05,104.310714783336
2014-06,106.873763410896
2014-07,109.535878500766
2014-08,111.727044726209
2014-09,112.471366866379
2014-10,115.896892852167
2014-11,118.634108959175
2014-12,122.21025498119
2015-01,127.800891737495
2015-02,135.467047512888
2015-03,138.625470252195
2015-04,137.603594816776
2015-05,139.995123310575
2015-06,132.250243834471
2015-07,137.202870280061
2015-08,126.971297199387
2015-09,120.727741396127
2015-10,132.342761599554
2015-11,134.454228786401
2015-12,128.723143374669
2016-01,121.273651943709
2016-02,121.254841855929
2016-03,122.8144071339
2016-04,122.996655984395
2016-05,128.479587571409
2016-06,128.690399888533
2016-07,136.152570711997
2016-08,137.401003204682
2016-09,137.937439041382
2016-10,142.684269193256
2016-11,147.51567507315
2016-12,147.827086526404
2017-01,146.194231573081
2017-02,155.07008499373
2017-03,155.206771631601
2017-04,155.78347498955
2017-05,156.741674794482
2017-06,153.10923784311
2017-07,151.408805907761
2017-08,148.88881148112
2017-09,155.372439738052
2017-10,162.422042636199
2017-11,164.602898146858
2017-12,165.215689006549
2018-01,166.84101992476
2018-02,170.29678138498
2018-03,165.305698759928
2018-04,175.995123310575
2018-05,177.738888114811
2018-06,180.076773024941
2018-07,180.387348474293
2018-08,189.489062282291
