Date,Index
2000-04,100
2000-05,103.35
2000-06,101.024625
2000-07,101.9136417
2000-08,97.54154647107
2000-09,96.2344897483577
2000-10,99.2081354815819
2000-11,104.853078390484
2000-12,112.759000501126
2001-01,115.08183591145
2001-02,118.177537297468
2001-03,126.556324691858
2001-04,120.658799961217
2001-05,120.067571841407
2001-06,116.849760916058
2001-07,117.749504075111
2001-08,127.193014301935
2001-09,135.854858575897
2001-10,136.194495722337
2001-11,127.546145243968
2001-12,130.556234271726
2002-01,131.078459208813
2002-02,121.50973168657
2002-03,124.790494442107
2002-04,126.787142353181
2002-05,133.950615896136
2002-06,148.35030710497
2002-07,156.168368289402
2002-08,158.479660140085
2002-09,163.788728754778
2002-10,156.31996272356
2002-11,151.864843785939
2002-12,159.048050897014
2003-01,163.803587618834
2003-02,170.339350764826
2003-03,162.640012110256
2003-04,169.438364616464
2003-05,187.246336737655
2003-06,193.331842681628
2003-07,183.046588650966
2003-08,183.797079664435
2003-09,195.651991302791
2003-10,204.045461729681
2003-11,206.371579993399
2003-12,213.986691295155
2004-01,216.533132921568
2004-02,226.688536855589
2004-03,222.85750058273
2004-04,218.288921820784
2004-05,220.100719871896
2004-06,215.258504034715
2004-07,208.047344149552
2004-08,212.457947845522
2004-09,211.183200158449
2004-10,226.641810410047
2004-11,241.260207181495
2004-12,243.889943439774
2005-01,233.695343803991
2005-02,237.457838839236
2005-03,232.471224223612
2005-04,229.681569532928
2005-05,242.543737426772
2005-06,251.226803226651
2005-07,247.835241383091
2005-08,243.869877520961
2005-09,247.601086647032
2005-10,252.454067945314
2005-11,263.764010189264
2005-12,259.965808442539
2006-01,260.381753736047
2006-02,260.04325745619
2006-03,268.988745512683
2006-04,277.703980867294
2006-05,283.035897299946
2006-06,277.177054225837
2006-07,264.426909731448
2006-08,274.924658047787
2006-09,266.264531319282
2006-10,263.495380193561
2006-11,270.636104996807
2006-12,273.856674646269
2007-01,284.728784629725
2007-02,271.375004630591
2007-03,260.818516950461
2007-04,269.634182823387
2007-05,286.054904557331
2007-06,300.243227823375
2007-07,294.328436235254
2007-08,277.227954089986
2007-09,289.2873700929
2007-10,309.016768733236
2007-11,317.761943288387
2007-12,310.040328066479
2008-01,329.231824373794
2008-02,349.051580201096
2008-03,354.531690010254
2008-04,340.953126282861
2008-05,352.71600913962
2008-06,370.916155211224
2008-07,344.210192036016
2008-08,351.12881689594
2008-09,360.64440783382
2008-10,414.380424601059
2008-11,430.37550899066
2008-12,441.048821613628
2009-01,432.668894002969
2009-02,433.664032459176
2009-03,423.256095680156
2009-04,413.267251822104
2009-05,420.788715805266
2009-06,403.704693943573
2009-07,408.993225434234
2009-08,411.079090883948
2009-09,419.876183428865
2009-10,404.256789405311
2009-11,435.42498786846
2009-12,403.464793758915
2010-01,389.948723167992
2010-02,405.312702860811
2010-03,413.297363107169
2010-04,416.23177438523
2010-05,423.55745361441
2010-06,431.562689487722
2010-07,418.443183727295
2010-08,461.877586198188
2010-09,457.074059301727
2010-10,474.351458743333
2010-11,453.5274297045
2010-12,478.244674623396
2011-01,475.375206575655
2011-02,486.736674012813
2011-03,458.700641589675
2011-04,488.791403677958
2011-05,459.952710860959
2011-06,441.094649715659
2011-07,471.221414291239
2011-08,475.698017727006
2011-09,501.433280486037
2011-10,455.70256530571
2011-11,459.849458649992
2011-12,473.920852084682
2012-01,482.356643251789
2012-02,479.607210385254
2012-03,459.655550433227
2012-04,468.894626996935
2012-05,505.655965753495
2012-06,475.063779825409
2012-07,508.17572527924
2012-08,496.792589032985
2012-09,480.100358041476
2012-10,450.382145878709
2012-11,453.940164831151
2012-12,449.536945232289
2013-01,465.720275260651
2013-02,464.835406737656
2013-03,468.228705206841
2013-04,483.680252478666
2013-05,475.506056211777
2013-06,449.876279781962
2013-07,452.395586948741
2013-08,439.818989631566
2013-09,442.457903569356
2013-10,463.297670827472
2013-11,487.945106915494
2013-12,504.047295443705
2014-01,477.383193514733
2014-02,497.146857726243
2014-03,482.232451994456
2014-04,486.090311610411
2014-05,501.110502239173
2014-06,505.520274658878
2014-07,506.278555070866
2014-08,552.704298570864
2014-09,568.898534518991
2014-10,577.716461804035
2014-11,634.852619876454
2014-12,643.042218672861
2015-01,682.332098233772
2015-02,684.51556094812
2015-03,708.678960249589
2015-04,664.882600506165
2015-05,653.978525857864
2015-06,614.347427190877
2015-07,639.597106448422
2015-08,594.825308997033
2015-09,607.911465794967
2015-10,597.698553169612
2015-11,615.509970054066
2015-12,591.812836206985
2016-01,604.595993469056
2016-02,625.696393641126
2016-03,619.501999344078
2016-04,619.006397744603
2016-05,590.594004088126
2016-06,651.011770706341
2016-07,668.784392046624
2016-08,633.940725220995
2016-09,623.544097327371
2016-10,584.323173605479
2016-11,566.968775349396
2016-12,567.252259737071
2017-01,556.134115446224
2017-02,581.771898168295
2017-03,560.188160746252
2017-04,541.589913809476
2017-05,528.754232852191
2017-06,492.058689092249
2017-07,503.720480023736
2017-08,529.259108360939
2017-09,505.707078038877
2017-10,535.543795643171
2017-11,537.471753307486
2017-12,537.364258956825
2018-01,583.631321653008
2018-02,501.105852771272
2018-03,497.247337704934
2018-04,501.275041140343
2018-05,500.874021107431
2018-06,516.701640174426
2018-07,511.327943116612
2018-08,544.104064270387
2018-09,533.983728674958
2018-10,514.653517696924
2018-11,515.168171214621
2018-12,523.101761051326
2019-01,518.86463678681
2019-02,529.91645355037
2019-03,570.137112374843
2019-04,608.450326326432
2019-05,564.337677667766
2019-06,593.85253820979
2019-07,623.842091389384
2019-08,676.431979693509
