Date,Index
2001-07,100
2001-08,97.2031864068739
2001-09,84.4997672205692
2001-10,89.5421861685159
2001-11,98.7680875100111
2001-12,104.791240555479
2002-01,110.286655305077
2002-02,109.609201261496
2002-03,115.413371081719
2002-04,114.900153006566
2002-05,107.425287454879
2002-06,93.3273961153951
2002-07,89.2260596083949
2002-08,89.6656506738005
2002-09,79.0746752723479
2002-10,83.0441556592285
2002-11,87.8457090151427
2002-12,81.5603753735294
2003-01,80.1647998969233
2003-02,77.0809643693835
2003-03,74.4864962979756
2003-04,78.3836987103502
2003-05,79.6919218719061
2003-06,86.9112527317452
2003-07,94.9157978746051
2003-08,102.959289821118
2003-09,96.2486189224955
2003-10,105.528260175009
2003-11,102.905512460769
2003-12,105.291916576906
2004-01,111.860101016406
2004-02,116.623110693161
2004-03,120.819222353133
2004-04,112.395773040799
2004-05,107.463064540027
2004-06,108.898522158473
2004-07,109.070958876072
2004-08,111.051054444397
2004-09,113.904718295328
2004-10,113.173117414397
2004-11,117.539787508262
2004-12,121.938532613373
2005-01,128.431935350538
2005-02,137.114275829562
2005-03,132.07982351932
2005-04,129.713088006616
2005-05,139.896644721335
2005-06,152.123834236113
2005-07,161.505657207785
2005-08,158.660092305644
2005-09,177.764167252068
2005-10,170.787739220826
2005-11,187.341148703285
2005-12,195.415352299452
2006-01,207.580607763474
2006-02,215.755178437714
2006-03,214.79881230089
2006-04,217.012685040042
2006-05,190.948084477976
2006-06,189.616382303991
2006-07,192.527999275327
2006-08,198.691392419437
2006-09,202.844711834533
2006-10,209.027782955947
2006-11,212.524297754406
2006-12,222.152758237589
2007-01,223.609186689599
2007-02,223.688838947106
2007-03,231.998563480875
2007-04,233.207320553832
2007-05,252.278646593277
2007-06,261.283800936883
2007-07,271.158912936843
2007-08,271.551672004316
2007-09,281.416822857938
2007-10,308.75156511782
2007-11,288.48077956003
2007-12,292.706490959482
2008-01,252.449931964418
2008-02,262.578021111482
2008-03,239.977403065191
2008-04,260.499166968459
2008-05,266.251495225859
2008-06,240.527601590245
2008-07,232.786359730072
2008-08,228.20762841341
2008-09,201.88326284079
2008-10,164.662579217184
2008-11,159.06366350498
2008-12,165.607098525686
2009-01,165.421582559867
2009-02,168.388523775018
2009-03,176.110477202756
2009-04,200.595610220333
2009-05,221.124791640096
2009-06,221.672930063956
2009-07,229.786047997436
2009-08,226.814246640393
2009-09,241.840694608156
2009-10,246.339647001673
2009-11,252.613739155871
2009-12,267.229781045291
2010-01,263.052552477766
2010-02,253.936585677323
2010-03,278.976535087241
2010-04,283.471563749916
2010-05,279.148790457683
2010-06,275.78244310984
2010-07,276.535763901829
2010-08,278.514614810954
2010-09,280.689758300183
2010-10,291.542145495617
2010-11,293.288463727452
2010-12,302.835525918517
2011-01,285.257803728957
2011-02,278.125002771438
2011-03,289.356634918235
2011-04,283.302347866697
2011-05,285.123034871315
2011-06,286.273832089644
2011-07,284.853630988719
2011-08,260.933013769554
2011-09,238.601287078947
2011-10,253.39456794955
2011-11,255.240106741434
2011-12,252.288258766749
2012-01,275.02204606949
2012-02,282.742064304723
2012-03,276.052446113436
2012-04,277.148131318136
2012-05,265.690631596054
2012-06,263.003601619545
2012-07,263.284518577836
2012-08,258.375032378284
2012-09,267.468084863526
2012-10,270.400495052395
2012-11,275.099402950744
2012-12,281.408943780012
2013-01,278.574953235399
2013-02,278.372394034018
2013-03,277.611083301319
2013-04,280.492232907613
2013-05,274.50427845559
2013-06,263.745636861868
2013-07,259.073957951574
2013-08,257.302341312631
2013-09,266.549688867947
2013-10,277.711027072976
2013-11,280.776749370211
2013-12,270.275767883968
2014-01,256.706810265659
2014-02,265.283788225957
2014-03,272.770610060383
2014-04,276.189294214358
2014-05,291.922024093719
2014-06,301.411022327105
2014-07,313.849761420604
2014-08,325.850183473219
2014-09,312.294281575181
2014-10,320.799913850992
2014-11,321.666393586397
2014-12,319.672257563247
2015-01,343.19375760178
2015-02,358.913596760017
2015-03,362.102410574773
2015-04,378.712474358845
2015-05,368.527601731399
2015-06,349.443741969122
2015-07,340.5060129287
2015-08,303.203228134008
2015-09,291.989401161729
2015-10,318.02569733699
2015-11,313.658347740091
2015-12,295.035552290722
2016-01,281.796280429
2016-02,280.344360925881
2016-03,301.626486540576
2016-04,299.495702811644
2016-05,298.736927866021
2016-06,315.49647107829
2016-07,335.721936293049
2016-08,342.864543099996
2016-09,348.938501413029
2016-10,367.486492970977
2016-11,357.126984264462
2016-12,354.91420901988
2017-01,362.913383207755
2017-02,384.247598215713
2017-03,388.340488523922
2017-04,392.596814542864
2017-05,399.352603968869
2017-06,390.630884701042
2017-07,396.853963234773
2017-08,398.911784977256
2017-09,404.513973869696
2017-10,430.726201361111
2017-11,434.280647451474
2017-12,437.941655147381
2018-01,457.487474987325
2018-02,455.184450317152
2018-03,452.907161094037
2018-04,468.79297171582
2018-05,459.594104475322
2018-06,451.464891608767
2018-07,447.151071290941
2018-08,453.230829688884
2018-09,439.334137076143
2018-10,413.86738355648
2018-11,425.974039961894
2018-12,410.850912927903
2019-01,449.406407036865
2019-02,461.962967152367
2019-03,467.362337103945
2019-04,488.305814031614
2019-05,454.015600467011
2019-06,468.891104904949
2019-07,477.963269086329
2019-08,464.561348828883
2019-09,473.915625815496
2019-10,486.907134044527
2019-11,482.040373913177
2019-12,506.29008308401
2020-01,497.985304600378
2020-02,469.283360787627
2020-03,415.046541262551
2020-04,444.648761238832
2020-05,428.452279690331
2020-06,455.700246515415
2020-07,462.235185712973
2020-08,468.893873741508
2020-09,480.112764577346
