Date,Index
2006-05,100
2006-06,99.2331822934821
2006-07,98.187521784594
2006-08,103.206692227257
2006-09,107.877309166957
2006-10,112.606018357151
2006-11,110.979435343325
2006-12,119.15882421285
2007-01,123.248518647612
2007-02,120.5646566748
2007-03,127.047751829906
2007-04,135.819681654467
2007-05,136.760776112467
2007-06,134.634599744394
2007-07,133.495991634716
2007-08,130.254444057163
2007-09,131.242012315557
2007-10,127.256883931684
2007-11,119.089113512257
2007-12,116.323922388753
2008-01,101.8705704659
2008-02,103.880562332985
2008-03,102.463111420936
2008-04,109.376089229697
2008-05,112.280701754386
2008-06,95.9335424654351
2008-07,97.1302428256071
2008-08,97.6763099802486
2008-09,86.2088997327757
2008-10,71.5812710584408
2008-11,71.860113860811
2008-12,74.3116068316487
2009-01,69.2111072382944
2009-02,72.0227721621936
2009-03,73.6493551760195
2009-04,88.393168351342
2009-05,90.5658185198095
2009-06,92.8546531892646
2009-07,103.020797025677
2009-08,105.693040548391
2009-09,104.76356454049
2009-10,110.386894388289
2009-11,109.352852329499
2009-12,111.165330544905
2010-01,111.444173347275
2010-02,110.828395492041
2010-03,119.855931218775
2010-04,126.07180202161
2010-05,117.625188799814
2010-06,120.715696526083
2010-07,125.665156268154
2010-08,121.296619031021
2010-09,130.312536307657
2010-10,130.544905309632
2010-11,132.671081677704
2010-12,138.50354362728
2011-01,137.492738468688
2011-02,135.447891251307
2011-03,137.237132566516
2011-04,143.255489717672
2011-05,142.628093412339
2011-06,138.166608574416
2011-07,132.05530382247
2011-08,118.252585105147
2011-09,112.780295108633
2011-10,122.725688393168
2011-11,121.354711281515
2011-12,122.411990240502
2012-01,128.40711049146
2012-02,136.656210061578
2012-03,134.797258045777
2012-04,134.750784245382
2012-05,125.769722319043
2012-06,131.31172301615
2012-07,137.620541419775
2012-08,134.599744394098
2012-09,138.259556175206
2012-10,135.633786452887
2012-11,139.990705239921
2012-12,142.418961310561
2013-01,150.726153131172
2013-02,154.722899965145
2013-03,156.860694783316
2013-04,160.241663762054
2013-05,162.762867433484
2013-06,154.246543511096
2013-07,165.377018705705
2013-08,162.786104333682
2013-09,168.839316835134
2013-10,172.046009062391
2013-11,175.287556639944
2013-12,178.668525618682
2014-01,174.846055536192
2014-02,183.617985360753
2014-03,185.686069478332
2014-04,188.60230045312
2014-05,194.911118856745
2014-06,191.518531427908
2014-07,191.925177181364
2014-08,193.238062042524
2014-09,195.201580109213
2014-10,196.560938770768
2014-11,203.311258278146
2014-12,203.752759381898
2015-01,218.903218310677
2015-02,235.354943650517
2015-03,235.389799000813
2015-04,232.833739979087
2015-05,236.423841059603
2015-06,221.58708028349
2015-07,232.264435924248
2015-08,215.847565934704
2015-09,203.7411409318
2015-10,215.777855234112
2015-11,221.075868479145
2015-12,208.249099570117
2016-01,195.189961659115
2016-02,197.66469153015
2016-03,199.221563843383
2016-04,201.96351806669
2016-05,204.786801440688
2016-06,197.897060532125
2016-07,207.517137213896
2016-08,212.292320204485
2016-09,215.429301731149
2016-10,217.137213895666
2016-11,222.365516440107
2016-12,227.66352968514
2017-01,230.649471360521
2017-02,235.819681654467
2017-03,242.546764261647
2017-04,250.761008481469
2017-05,253.839897757639
2017-06,248.170094109446
2017-07,239.758336237946
2017-08,239.607296386662
2017-09,253.758568606948
2017-10,259.509701405833
2017-11,250.412454978506
2017-12,245.288718484954
2018-01,247.809922156384
2018-02,246.438945044731
2018-03,243.464621819449
2018-04,252.108748692924
2018-05,249.785058673173
2018-06,251.02823283374
2018-07,260.439177413733
2018-08,267.38701057279
2018-09,268.060880678517
2018-10,248.472173812014
2018-11,245.265481584757
2018-12,228.163123039387
2019-01,245.404902985942
2019-02,254.827466016033
2019-03,256.059021726502
2019-04,278.866039270361
2019-05,252.794237248751
2019-06,271.499941907749
2019-07,267.712327175555
2019-08,264.006041594051
2019-09,275.822005344487
2019-10,291.03055652376
2019-11,291.111885674451
2019-12,298.094574183804
2020-01,300.011618450099
2020-02,280.992215638434
2020-03,250.040664575346
2020-04,267.328918322296
2020-05,276.240269548042
2020-06,282.409666550482
2020-07,289.682816312304
2020-08,299.744394097827
2020-09,310.433368188684
2020-10,292.378296735216
2020-11,326.954804229116
2020-12,320.158010921343
