Date,Global,EM_eq,TLT,Corp_bond,EM_bond,GLD,Lynx,SEB_select,Amundi,portfolio_monthly_returns_cum
2009-02,20.453190075630406,5.6326034224976995,13.116714475358346,6.20253304385601,6.797105498202231,32.90202119351324,16.212063747046123,5.601062068753531,37.757331355133715,144.6746248799913
2009-03,20.24399694574162,5.8909030995205685,12.302218338882502,5.802410733263676,6.5333867830785195,29.32380914250845,15.822974217117027,5.396781257960824,31.192411091252893,132.50889160932607
2009-04,22.102389414351954,6.709931860764312,11.496601655193286,5.717189838664886,6.872721880893973,27.68080531761419,15.449552025593054,5.287719666318975,31.064663222743018,132.38157488213764
2009-05,22.882258647006328,7.396633869510044,10.565339341501762,5.574694794932714,6.658129337890331,28.727490256662595,15.730733872458837,5.390240227471739,28.364210313783172,131.2897306612175
2009-06,23.12198546129669,7.414969123558362,10.790296448447634,5.688257109923601,6.830659040456017,27.66861032544994,15.092066077237035,5.324857356501456,29.602703610603857,131.5344045534746
2009-07,23.442080428641553,7.686353270261277,10.092827656720262,5.417799327787007,6.562658521720876,26.39571252126169,15.289772142848848,5.316133369761663,26.0009188126464,126.20425605164958
2009-08,24.052509082621953,7.586946385995053,10.144896079641832,5.461219467542769,6.659720497302182,26.16195474460015,15.36774998077736,5.343535937274937,25.216958698961975,125.9954908747182
2009-09,24.590398298441823,8.08958172214355,10.07463558091678,5.452538939245241,6.849337034573025,27.06610589265524,15.696619830366014,5.510494858704249,24.129671315829327,127.45938347287525
2009-10,24.630408376765672,8.240071874805231,10.07836919095013,5.5731723403668925,6.9310198591302665,28.560652165840413,15.112705572676392,5.475602830876616,24.792134239340992,129.3941364507526
2009-11,25.431708913202346,6.369106140699656,11.540301439787019,5.870893931648064,5.770671553389954,27.26353523989639,18.81500729009924,5.937094815276096,26.465917893483176,133.46423721748195
2009-12,26.416995553824588,6.737617855310665,11.265404791410244,5.749827353937567,5.886572947769416,25.746686713219848,17.433985755005953,5.797938978614626,27.197884747970985,132.23291469706388
2010-01,26.350025644856007,6.632298120091857,11.956122845891795,6.0190221977141425,6.1036572869436405,26.503542336453602,16.84994723221328,5.5758189239112,28.948612594717293,134.93904718279282
2010-02,25.67047471387199,6.4024588392945025,11.475613112835811,5.794365661937838,5.949527479207482,26.330264216820595,17.51383515316249,5.64430493361045,26.876247433345632,131.6570915440868
2010-03,27.773687543100472,7.0337867159271825,11.507110322096015,5.8456805278089625,6.205741495317849,26.648339888620733,17.858857705679792,5.799247601936334,27.41687079659116,136.0893225970785
2010-04,27.93047542960648,7.1471190895096,11.809176135907972,5.869713852204973,6.261993568682456,28.3276240950682,17.98565559539012,5.90086178610764,28.056308113542915,139.28892766602036
2010-05,27.29785047625908,7.038129760534798,13.176650322275202,6.238576488078291,6.638199158770836,31.51914352087079,18.302203133868986,5.780326742444183,34.17435499237578,150.16543459547796
2010-06,26.331476034306437,6.953254632061896,13.595151681648296,6.304085665683566,6.764878229957638,32.108496550106096,18.648114773099095,5.748465515391854,33.95209093650506,150.40601401875995
2010-07,26.356826485537706,6.972247977784923,12.511546147622154,6.033650013746892,6.515684517830258,28.209217893592914,18.08121208399687,5.725289546309059,29.36510105821939,139.77077572464017
2010-08,26.12482815743872,7.022140400576149,13.513209111188118,6.283430062363103,6.865475339425343,30.627057057094092,19.958041898315734,5.804169525958387,30.951437527179372,147.149789079539
2010-09,25.962475576845495,7.076981913949272,12.076731997627755,5.832903186479653,6.327353637843076,29.105774337928164,19.750478262573257,5.836860103459814,25.634763998438725,137.6043230151452
2010-10,27.15241716493134,7.350601259273319,11.86698038656335,5.961401666204146,6.510424986128665,30.459841831487385,20.497046340898557,5.91635271886806,25.54124945614487,141.2563158104997
2010-11,27.399939677660015,6.820916727839736,13.001034076226265,6.317968039834066,6.277620660576515,28.31700931775885,18.232447078766505,6.149267700166671,32.30606611477893,144.82226939360754
2010-12,28.34113980020692,7.042949723523045,12.246105783062085,6.1686286651424,6.072821825526621,27.956337591518633,19.226115444559312,6.3553968852422384,29.541906974410935,142.9514026931922
2011-01,27.871241505723596,6.6341502167292585,11.62706170979952,5.9833715688997176,5.818908474922169,25.341156406669153,19.11075875189193,6.287099101817539,26.997125068472176,135.67087280492507
2011-02,28.229032161481708,6.46826492840539,11.56435727462109,5.92334054997469,5.723258728793684,26.43606356514187,19.567505886062143,6.388218150075617,25.8771232456299,136.1771644901861
2011-03,27.71034546138689,6.729475432962509,11.36531781143194,5.847756883104828,5.711047463670667,26.391530362963458,18.440417547024964,6.228508890310751,26.11408690128999,134.538486754146
2011-04,27.3908539143187,6.588672800291098,10.952863873504601,5.725264504191038,5.515864775851477,27.303608589269178,19.650108938109817,6.401870542500859,23.284903336460104,132.81401127449686
2011-05,27.70104211452448,6.631015940175044,11.562558733413942,5.912621692120775,5.783399351588899,27.71364951193453,18.490752510761357,6.275188520036252,24.366184648426117,134.4364130229814
2011-06,27.802272106966512,6.657779665884167,11.622487093448791,6.033810940695232,5.934168623061042,27.57282127516194,17.732631657820114,6.195714491451331,25.680048582787016,135.23173443727615
2011-07,27.335386282314627,6.624750499570971,11.935109438076141,6.155145599825846,6.048111344464722,29.87824569230053,18.94377040004925,6.454424865195143,25.67737381694282,139.05231793874003
2011-08,25.488466322202907,6.06843629594762,12.707477104069074,6.270319461942889,6.115243464850027,33.74430450742665,19.12373621884973,6.521361439273467,26.49388135648978,142.53322617105215
2011-09,24.70897655420234,5.549074415123499,14.629210005776969,6.55719311846818,6.232706715900898,32.12680571598916,20.1583303482895,6.632488062825202,30.70122925750788,147.29601419408363
2011-10,25.65447259664741,5.893117053785535,13.43942292704546,6.231081957587269,6.146142390592728,31.89686856402509,18.319890620525477,6.314296422772223,27.49697056180257,141.39226309478374
2011-11,28.420429205579023,6.836258873283006,13.880810433619791,6.746795871206093,6.778239940773226,29.475807981212306,19.26165591300775,6.426532064754907,33.71861092457243,151.54514120800854
2011-12,28.37709331265625,6.757197642792434,14.144353146080727,6.7956448734321135,6.911215824612748,26.345968726242567,19.851062583945794,6.579807607918387,34.74301253808979,150.5053562557708
2012-01,29.398235773274063,7.366091194655468,13.82408543022643,6.7646969240974695,6.843555357526799,28.733638721045743,20.204411497940015,6.450147624877272,33.81784262242074,153.402705146064
2012-02,29.950112713645094,7.57286137602035,13.225318865513168,6.557087632532535,6.802059193562545,27.0443945251807,20.089246352401766,6.4359214382005865,31.550565776947305,149.22756787400405
2012-03,30.452178768838827,7.393689057441949,13.055622957887971,6.575329617846979,6.862137672537722,26.95552703311702,19.253533704141834,6.350767356009169,31.61913821737829,148.51792438519976
2012-04,30.58908232458735,7.4230354944051,13.617027960875623,6.760117217137682,7.097320915537719,27.349307055527866,19.640529731595088,6.360634996434767,32.6640728980541,151.50112859415532
2012-05,30.067138097931608,7.116161958185858,15.410959075174548,7.224286114576782,7.45097517007563,27.658701902382628,21.180347262552157,6.451460603095782,39.23685132256613,161.79688150654113
2012-06,30.072441350389944,7.044193517354983,14.562382245871666,6.918388203440477,7.390211433570278,26.982247140275934,19.89893625316777,6.202310578266138,34.888018058224674,153.95912878056185
2012-07,29.9327441227845,7.051717495750425,14.57903221924832,6.8718529323579505,7.5281394384677,26.716204189235135,21.285892110013563,6.359732605906611,33.43692598900081,153.76224110276502
2012-08,30.113673077314186,6.920223589783101,14.259708116595853,6.824670183337357,7.503875191548931,27.60501684361296,20.80908812674926,6.271478812250888,32.135348841241424,152.44308278243398
2012-09,30.32546248674322,7.163768624813336,13.74279352930476,6.7440350783891825,7.456709446642377,28.209024487589552,20.109902765690453,6.309920648751244,30.134728812828246,150.19634588075238
2012-10,30.639461452735727,7.242309240665959,13.94350997883205,6.84998371128625,7.631577042721704,27.84785217661928,18.86509978449423,6.194279302565347,30.63299350569233,149.84706619561288
2012-11,29.273330181011012,7.317650231907343,13.644969398535983,6.773583152074501,6.858172350048275,28.46884806901713,20.389165832505363,6.812176905992507,31.44367781139997,150.9815739324921
2012-12,29.195448207182366,7.485484158180126,13.13799643369929,6.584173299028495,6.736214153894178,27.090384154984317,20.19139092393007,6.902749211638453,30.503335602780897,147.8271761453182
2013-01,29.82168091434236,7.4100999467148485,12.617284669837835,6.370747254446059,6.39019810946446,26.318973722417724,20.918280997191534,7.097155494581399,27.81879942845137,144.76322053744758
2013-02,30.174395548631818,7.404711867456727,12.851985776453855,6.386028744326307,6.483900706543576,25.279611907688846,20.87853626329688,7.092096412433072,28.456734672849876,145.00800189968095
2013-03,31.179113625762895,7.384460985048649,13.012780113266148,6.4637248718222144,6.517882877761077,25.89543312907357,21.030949578018955,7.264743730407866,29.012964830847395,147.7620537420088
2013-04,32.16024423374892,7.4610996286026365,13.369746383664753,6.572110709006374,6.769411913126809,24.004626599143545,21.724970914093547,7.4538948549312005,28.59276501179541,148.10887024811322
2013-05,32.213936543063724,7.301819907111048,12.964279458892708,6.40490975895444,6.464443474189804,22.616167963613435,21.357818905645388,7.232396008268721,29.54703509595518,146.10280711569445
2013-06,32.08945351397916,7.015639801633305,13.072370249099023,6.494472052753701,6.338785597725487,20.640681354620938,20.206632466631092,7.097832380125903,31.0645562594475,144.0204236760161
2013-07,32.68852652745749,6.891373038802743,12.55327059398269,6.392787203623988,6.171724152909832,21.55630868295564,20.31978960844423,7.0232486896434905,28.393394763205595,141.9904232610257
2013-08,32.34413156573983,6.844247996836971,12.59285458480884,6.426156049272078,6.085039250791056,22.916838898933655,19.75489945732948,7.017707373820078,29.73995679890043,143.7218319764324
2013-09,33.085739342623825,7.090227647308267,12.29304177543916,6.379127748624569,6.10524115157912,21.2245179981461,19.87342885407348,6.8451585851538965,27.328126733929974,140.2246098368784
2013-10,34.195196882354864,7.3871194915957314,12.310137976794373,6.400590915705865,6.2200518180843325,21.01631028255962,20.809467353100313,7.0079022340916515,26.710090987240452,142.0568679415272
2013-11,28.381606804908497,6.894003343270196,12.925501808234337,6.5053466839037215,6.426401250052246,26.167461952453696,20.19792959766224,6.560704137009228,30.625248733638884,144.68420431113304
2013-12,28.19920872560888,6.636169310943236,12.494603540340007,6.3159688400771445,6.294766161665212,24.588487656473255,20.864461274385086,6.589377735155629,28.959726104355337,140.94276934900378
2014-01,27.49767148697597,6.30300625739576,13.137355832194485,6.483304208401112,6.341913269114353,25.829751307800045,19.760731272970112,6.389052884562827,30.26586354173948,142.00865006115416
2014-02,28.834035443083142,6.513599601987427,13.17782872639064,6.575961449337309,6.5622123654520985,27.45694241271538,20.578825547671077,6.573261930300935,29.14594979126805,145.41861726820605
2014-03,28.892703093196182,6.697425986731794,13.197801043616622,6.555726524741971,6.6244021849375985,26.530392875079134,19.96146078124096,6.571604165380875,29.263755323992445,144.29527197891758
2014-04,29.434882136571368,6.781366056698245,13.468156101528178,6.690652890412961,6.75587997618293,26.90556247970272,20.12115246749086,6.636212192805721,29.312638588679377,146.10650289007236
2014-05,30.701666724288092,7.167656918140169,13.969661628172087,6.873726386703432,7.139152077406892,26.640628463747124,20.742896078736337,6.863639618054187,30.23981202618241,150.33883992143075
2014-06,31.460641528271427,7.400643394734048,14.03218578193926,6.963785853344188,7.183552706234512,28.487846282761225,20.925433564229227,7.020231196313345,29.937239582871452,153.4115598906987
2014-07,31.747782205487013,7.70605582325241,14.38391448613542,7.049502808723321,7.319654091286313,28.04396116790453,20.956821714575558,6.946348646227708,32.1104482781215,156.26448922171377
2014-08,32.94737719365116,8.000706110133175,14.963171230755377,7.196993605209806,7.526440368463423,28.583038433100487,22.87856226580212,7.220910360554511,32.24351679755681,161.56071636522688
2014-09,32.99858127938,7.667863617954826,15.323066321478278,7.241883932734709,7.6226182126025535,27.759582340771644,23.54890414019015,7.2477482304764855,34.722676552099365,164.132924627688
2014-10,33.738249615526684,7.876705188624741,15.781451722253902,7.353451785460996,7.89176436649207,27.322386767599188,23.913912154363082,7.228840749496394,36.29162547318945,167.3983878230065
2014-11,33.11670719153706,8.056825460851904,15.497057310768422,7.606151575184553,7.602263041230497,32.07517775015489,24.833801931124746,7.865261113472394,35.84457313086187,172.49781850518633
2014-12,33.835536170262294,8.006878042644532,16.40646769489827,7.869629959051502,7.704934463273849,33.85451232085093,25.154157976036288,8.039084971512658,40.0205331890238,180.89173478755413
2015-01,35.544298900212404,8.596024512920673,18.350948893393877,8.385050133350271,8.376217652379662,39.26852578239004,26.69107702837207,8.620832291196022,45.14035928521904,198.97333447943404
2015-02,38.06328656284403,8.98976163590229,18.080909499311744,8.436886647486071,8.578350939255598,37.481562175122534,26.77648847486286,8.610420601606178,44.91219536737994,199.9298619037712
2015-03,38.351702027414234,9.069632324432089,18.602330139051425,8.55140609923319,8.781473370947225,37.53448427810424,27.721698518025534,8.827852164027215,47.999615324194224,205.44019424542938
2015-04,38.326939726223145,9.485667034523559,17.7695455398147,8.393218914212023,8.633493941847114,36.391550558511994,26.00849754961158,8.525026071293118,44.81231148931396,198.3462508253512
2015-05,38.801394966941295,9.230565032149473,17.8051998159015,8.35610067415728,8.72473300398306,37.09499412596558,25.581958189797955,8.503829178585558,45.503168074104025,199.60194306158573
2015-06,36.883826382641246,8.752568790422893,16.98591808650549,8.099027874679257,8.339420141207384,35.564415046524154,24.031691523496182,8.233545451968608,43.29914065416486,190.18955395161007
2015-07,38.95273875576224,8.528704176864107,18.190900192546145,8.498679729543912,8.744267357958885,34.77054992455902,25.019394045111873,8.35348998361121,46.00292265560321,197.06164682156063
2015-08,35.52043612201434,7.594375840777512,17.74831648467476,8.329855130125267,8.464150476545521,34.94857889689935,23.268036461954065,8.266881534332493,46.18115420160785,190.32178514893116
2015-09,33.99001045504274,7.313501467621777,17.792773552693237,8.31274107192445,8.31412362304866,34.41969946865027,23.779933264117023,8.383184309078173,46.10205488616017,188.4080220983365
2015-10,37.267853666808165,7.965636406532582,18.052802258193132,8.468975139325167,8.657563635754562,35.791703774433095,23.380430385279876,8.052578147707552,46.39985221453307,194.03739562856723
2015-11,37.91935569890302,9.185891493263487,17.846635622009163,8.81296815911497,8.988666212854449,35.28198343395125,26.975660852470284,8.799826299349908,42.78416304061805,196.59515081253457
2015-12,35.82333283569392,8.64049877685188,17.144334150909817,8.523789059664525,8.516622795100622,33.79065459480947,25.937097909650202,8.586637397472316,40.062732793865834,187.0257003140186
2016-01,34.38278980395912,8.252769530530754,17.991281805572616,8.781544180269535,8.702067676146024,36.38089466428661,26.49733922449865,8.94927622533967,42.63580514266856,192.57376825327157
2016-02,34.02586528017354,8.210248184905177,18.19296901421872,8.945472541699766,8.823540323431548,40.21531725996254,27.42209636343365,9.11340788525114,43.03624272841359,197.98515958148965
2016-03,34.72669196750208,8.833522834061291,17.27927370355907,8.7294925466226,8.661751299379214,37.88968452698861,27.15061760943562,8.858198848356057,37.53146816767387,189.6607015035784
2016-04,34.801215831817636,8.771120069172023,17.005094189827705,8.735640974991991,8.687038577602802,39.330302727497276,27.128897115348085,8.78443579206643,37.05727493997887,190.30102021830282
2016-05,36.103646173699104,8.748898360843459,17.68667989122631,8.929713073045216,8.981358394931078,38.249344243300705,25.88368073775362,8.595395811156658,39.48591025531134,192.6646269412675
2016-06,36.44166381353135,9.239723319062437,18.548924352538688,9.333061978143336,9.50137960542237,42.32674939461652,28.531581277225808,8.988461266910132,41.65564191579925,204.5671869232499
2016-07,38.511063544723264,9.832052298036409,18.97276334567148,9.526829071083007,9.75781690337696,43.733335674460506,29.310493446094068,9.07918425721281,41.72756987706951,210.451108417728
2016-08,38.50571170524534,10.041232801537717,18.81997435052634,9.447468268808844,9.852411868777148,42.16157824396879,27.783416737552567,9.014331494613613,41.70255931517564,207.32868478620603
2016-09,38.927470392709175,10.21911654797752,18.780475849228303,9.545037231956709,9.940516440030164,42.65572454942958,27.32776870305672,9.022279881598863,41.499315103383566,207.9177046993706
2016-10,40.20498897842838,10.762318535416608,19.33591907261462,9.750154436283886,10.263452992166867,43.49644871919034,25.608852051634436,8.754869817548164,45.940288016543484,214.1172926198268
2016-11,42.197621524582885,9.987901851715142,18.877381487994597,9.425489368365918,9.392129495134762,37.97988809184441,28.047331218917403,9.742423486326555,46.523212463780936,212.17337898866262
2016-12,42.74766115888605,9.926016351776488,18.67717901575444,9.30351106178518,9.451898927326573,36.940188765486305,28.061354884526878,9.932031140321433,45.12162345519631,210.16146476105965
2017-01,42.5764096329892,10.149732201330169,18.17905843274965,9.121301675534422,9.32226959233024,37.75374700455746,27.51135232879013,9.735124455273567,40.87038007119706,205.21937539475192
2017-02,44.96730405361558,10.74639404703679,18.81973769974557,9.414939355577184,9.73765573884736,40.02106894648065,28.779625671147365,9.89720751888541,42.24787116611584,214.63180419745174
2017-03,44.86959012094855,10.860861417158436,18.493651218055707,9.29520424815561,9.648388595119636,39.28271969658611,27.711901558747837,9.822768545703752,39.883012775293075,209.86809817576872
2017-04,45.08133295017224,10.97989965397398,18.434582466994016,9.29940813322273,9.708425711780711,39.53349614455279,26.791866426997387,9.82572158880155,38.543109079458766,208.19784215595416
2017-05,45.5238617541347,11.168841304117743,18.378296676516033,9.329977844620004,9.66494105103131,39.01052064203947,26.15689919267753,9.88656542017458,37.029832001582186,206.14973588689355
2017-06,44.286321430053576,10.924917770294938,17.86470155272566,9.027331791503759,9.292502515413977,36.963924097175635,24.34161038870571,9.670547531682594,34.49836091806007,196.87021799561592
2017-07,43.647410995702664,11.098960898787274,17.074954624039485,8.80073262280174,9.014460557748546,36.26000875430772,24.91850655491807,9.933869827533304,30.289576026530565,191.03848086236937
2017-08,43.080886671830186,11.156512757083776,17.060546972821285,8.739076843978356,9.039805393888015,37.14975373822001,26.181874837252394,9.865782682901543,29.6459611992199,191.92020109719547
2017-09,44.70768047445814,11.31319123638632,17.180810482313056,8.817039729408494,9.186078242872444,36.54730504542826,25.016781406994653,9.692500342635878,30.723616267270174,193.18500322776742
2017-10,46.94745542364198,12.046278253146749,17.67135730955208,9.036087920469788,9.473047487669739,37.3161237283359,26.49277151000735,9.889797052243846,31.726938792973378,200.59985747804083
2017-11,39.5054435846138,9.708252049746141,18.23020611129817,9.184125321574783,9.058551892460182,38.488174783009406,27.178472290269816,9.06371225021204,42.26855597264067,202.685494255825
2017-12,39.07795377888122,9.79009310270694,17.897867087389386,8.971583709203232,8.928167569935203,38.256606861925476,27.173036595811787,8.958184234730142,39.91051532902094,198.96400826960434
2018-01,39.80731573860017,10.227035772472828,16.99601224811897,8.754065762243327,8.554235859206505,38.082811661019576,29.512635046711196,9.351053593572503,36.31654116668652,197.60170684863158
2018-02,39.77803637394333,10.175552142921223,17.472726848924463,9.050094528943172,8.72800293517404,38.898454434792676,25.3395484511062,8.797934221822393,41.35504273239434,199.59539267002185
2018-03,39.465566971818994,10.124643823847112,17.958169760814943,9.273081834415926,8.897791282852578,39.68635750855436,25.144433928032722,8.618409453315762,43.55508605921372,202.72354062286612
2018-04,41.423195851036695,10.479767761411097,18.485714105955193,9.486570346225378,9.061079108503888,40.86729581888258,25.34810384284974,8.505863189093366,45.45485403195865,209.11244405591657
2018-05,42.15478712640953,10.274129029252565,18.9692556205465,9.568940773445176,9.13496211184491,41.04045828449703,25.327825359775474,8.291755745633623,45.981351129880075,210.74346518128488
2018-06,42.97019608446263,10.09240219445647,19.501138954416884,9.763538426283999,9.222569059011585,40.541574128476384,26.128184641144387,8.449106916670265,47.58076811507853,214.2494785200011
2018-07,42.90065792776809,9.995967653362971,18.771167680386732,9.44658663486549,9.168094866306335,38.41021226362072,25.85645152087649,8.394537489869258,43.922958111941014,206.8666341489971
2018-08,45.04352945935349,10.131879366848631,19.67712589802295,9.851447894263789,9.329515531191415,39.15886600010065,27.51385006336468,8.45281946854028,46.95043353420894,216.10946721589482
2018-09,44.08644120409252,9.8212217417989,18.9160719112477,9.51758237819136,9.276325179005825,37.90859096435321,27.002092452186105,8.338289786195533,44.23210097121237,209.0987165882835
2018-10,42.08334045569806,9.25191785154145,19.244998955827093,9.711421760069495,9.331406806038968,39.94673402313323,26.024616705416943,8.21892870073233,49.63250929581146,213.44587455426904
2018-11,41.10346621126782,10.545105618994327,19.15465777143103,9.524450559244755,9.448374575696965,40.224763376395224,28.844008257891154,9.476270943330409,43.85951691690466,212.18061423115634
2018-12,37.85469347890663,10.170728410756075,19.51304231029187,9.627071284854978,9.53949538430394,41.82193804864932,29.288205985062667,9.710381348655062,44.70016159935404,212.2257178508346
2019-01,41.079737932720334,11.125180371274347,19.660685852016872,9.830130548356365,10.053538005828692,43.27785399566641,29.050971516583648,9.422839804872213,44.04588830705124,217.54682633437017
2019-02,43.25972492282571,11.436021502910128,20.034773603954395,10.02408752252451,10.352372891360591,44.11684023089165,29.669757209886928,9.321445453137258,45.64124583531842,223.8562691728096
2019-03,43.946894771799165,11.569684405044978,20.62848470653171,10.182748671147614,10.54258517682033,43.55419495886984,31.921691782117342,9.735284181818589,45.72763946102155,227.80920811517115
2019-04,46.48797973022612,12.088145990758035,20.9157505489386,10.388852024749575,10.807022804563687,44.27183843705129,34.06682946987561,9.875964387303114,47.243708618681175,236.14609201214722
2019-05,43.84062571416977,11.239282234250814,21.63329475411252,10.556082085834033,10.887664895413666,45.16347995127319,31.596984333309646,9.920064392571197,48.03873213017255,232.87621049110737
2019-06,45.40780282770088,11.607529476378309,21.119242119440834,10.489026783347757,10.957073863155465,47.416716238059124,33.24950661394173,10.060685164086337,44.63585861864536,234.94344170475577
2019-07,46.99665831144152,11.832113419320153,21.819434860425694,10.79425095372292,11.39028729378692,48.93616289164114,34.92860669794577,10.325701233480284,46.7937665788554,243.81698224061978
2019-08,46.881047873937696,11.50034516268003,23.395269614389598,11.253618940087385,11.819035905105709,53.95825267294937,37.87308824258259,10.59576919027016,51.110022345407245,258.3864499474098
2019-09,47.91662631118952,11.731912886436122,23.15194130230417,11.150583666230016,11.701381684820962,52.179985024866745,36.08547847753273,10.254558772151581,50.883349966724175,255.05581809225603
2019-10,48.5311330161105,12.05352127937345,22.7146617196703,11.065927632842149,11.602120220595912,52.76000674727337,33.85178735977341,9.885176652554517,48.331944953790206,250.79627958198384
2019-11,48.90260620733161,11.917896347734603,22.337434821057485,11.103584685309318,11.082202151079022,45.72426918575167,34.13174347529074,11.388294114826415,51.01698670026322,247.60501768864407
2019-12,49.479997990694855,12.517442643026358,21.529708337364305,10.915798769359636,11.150679010816985,46.324178558626514,33.810905086622995,11.313653262507994,48.04199547430034,245.08435913332
2020-01,50.484078806049695,12.312116503318713,22.963299590569385,11.405459276158153,11.646623948151444,49.94260907644191,33.87514580628756,11.125015472103168,50.52502986613291,254.27937834521293
2020-02,46.166294405736735,11.602493803954362,23.488437787331282,11.422739828552652,11.441069549180495,49.36803333354909,32.46932725532667,10.950423732998328,55.934022787132704,252.84284248376233
2020-03,41.74865126434303,10.26155053797169,25.20397729378244,11.674321055865272,10.170271617228654,51.49699119289024,31.394592523175344,11.08172377775846,67.13522926778512,260.16730853080026
2020-04,45.36347346036563,10.993431534735873,24.857729511328248,11.682689815672429,10.420080066396869,54.21146098803545,32.12294706971299,10.749300563660281,65.22170217186209,265.62281518176985
2020-05,45.264468415459554,10.592992072111528,23.601615317213305,11.220347836842265,10.58888714765613,53.18029814980265,31.564007790700032,10.623700365804368,60.719944386719966,257.3562614823098
2020-06,46.279416062301145,11.266666855141949,23.41555206812959,11.215494178426214,10.803324292842778,54.13166148007976,31.36831094239766,10.44809079689519,60.729556429063,259.6580731052773
2020-07,45.37133090362863,11.428235744824356,22.193151256641862,10.776191994130286,10.44731451300358,55.84262478761169,33.70525010760628,10.620443310430488,52.70322403311431,253.08776665099148
2020-08,47.785652275700606,11.59286418267026,21.58544129740936,10.678702143630101,10.443831826651463,55.24260108061387,33.70525010760628,10.61962904658702,51.257349324479854,252.91132128534886
2020-09,48.123222874213006,11.870238413863081,22.532335958928467,11.07247714553346,10.641882951576978,55.08843752506155,32.222219102871605,10.47224729091823,55.99640304409035,258.01946430705675
2020-10,46.6839647289421,12.045293256984472,22.097266653629262,11.019479187677103,10.532580581858994,54.4878711222296,31.626108049468495,10.380031910644837,55.641105709836644,254.51370120127152
2020-11,52.3197776204308,12.721572016691093,21.98207391564336,11.115300460382944,11.377453634239332,43.60018428107217,35.98111096622617,12.146713932397047,47.50112553495329,248.7453123620362
2020-12,52.764196984031955,13.161702498398943,21.079750602257977,10.856247911270826,11.20135340414612,44.96681724083635,38.917169621070215,12.596309383274802,43.912598892489235,249.4561465377764
