Date,Pct_Change_SP500,Pct_Change_BTC
2011-01-26,0.36069214342120404,0.0
2011-01-27,0.1564557715621584,0.0
2011-01-28,-1.792051505043546,0.0
2011-01-31,0.7536228058901306,0.0
2011-02-01,1.4311828786810699,39.99999999999999
2011-02-02,-0.14396128627600646,0.0
2011-02-03,0.3323653438267904,0.0
2011-02-04,0.2953294406868867,14.285714285714302
2011-02-07,0.5488488299869587,0.0
2011-02-08,0.4405605629844711,0.0
2011-02-09,-0.12098297211050602,22.222222222222232
2011-02-10,0.283734549742487,-9.090909090909093
2011-02-11,0.7955037661318443,10.000000000000009
2011-02-14,0.2701802377520046,10.000000000000009
2011-02-15,-0.1818993744588271,-9.090909090909093
2011-02-16,0.5122140091775584,0.0
2011-02-17,0.4541512935636538,0.0
2011-02-18,0.19621337779076597,-9.999999999999998
